dataset,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd
368,741.0,17.120107962213226,5.789355375514971,0.0013495276653171,0.0012103294053261,2301013580.401331,14502180475.212124,0.5,0.0143139024531689,740.0,246.66666666666663,0.3397612488521579,22.424242424242426,17.211969496237028,246.66666666666663,28.431203515386635,16.13234301147873,5.941042585825148,0.0281402632007701,0.0611914722373725,0.0072547230048183,0.0309820889625619,0.3333333333333333,0.0423774650380714
369,2.0,1.0,0.0,0.5,0.1131370849898475,4.0,0.0,0.5,0.0,1.0,0.2,0.02,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.2,0.447213595499958
370,5.0,2.4,0.5477225575051661,0.2,0.2465091448486875,11.333333333333334,1.8257418583505536,0.5,0.1414213562373094,4.0,0.8,0.0606060606060606,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,1.7777777777777777,0.97182531580755,0.3280883859697245,0.1666852663448028,0.45,0.0684653196881457,0.2,0.3926113308653643
371,2.0,1.0,0.0,0.5,0.0353553390593274,4.0,0.0,0.5,0.0,1.0,0.5,0.025,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.5,0.7071067811865476
372,22.0,5.909090909090909,2.3886455797434047,0.0454545454545454,0.0388454273145879,514.1904761904761,684.2970469266214,0.5,0.0,21.0,5.25,0.3,2.1,0.8755950357709131,5.25,3.685557397915997,5.069767441860465,2.567149139908661,0.1053231267637132,0.105590416045261,0.1570490056818181,0.1439653939375259,0.25,0.1421935294064853
373,12.0,4.333333333333333,1.556997888323046,0.0833333333333333,0.098616836729466,72.8,44.25381339500586,0.5,0.1178511301977579,11.0,1.8333333333333333,0.2156862745098039,1.8333333333333333,0.408248290463863,2.2,1.3038404810405295,3.565217391304348,1.7793279363676444,0.1596206819789216,0.1246028328559937,0.2447916666666666,0.1570057480611535,0.1666666666666666,0.1742585038766495
374,10.0,3.6,0.966091783079296,0.1,0.1506672402480068,37.46666666666667,15.63092850492017,0.5,0.0,9.0,4.5,0.075,1.8,0.8366600265340756,4.5,0.7071067811865476,2.8421052631578947,1.344253526630914,0.19706908487134,0.1218475805876502,0.30625,0.1110242716206185,0.5,0.4353698393771809
375,5.0,2.4,0.5477225575051661,0.2,0.1834349835628607,11.333333333333334,1.8257418583505536,0.5,0.1414213562373094,4.0,0.8,0.0869565217391304,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,1.7777777777777777,0.9718253158075502,0.3280883859697245,0.1666852663448028,0.45,0.0684653196881457,0.2,0.198580081612466
376,25.0,6.48,2.7251911247959595,0.0399999999999999,0.0855149465954062,977.7795093795094,1372.9459902738245,0.5,0.0848528137423857,24.0,1.8461538461538465,0.0909090909090909,2.1818181818181817,0.7507571935295483,2.6666666666666665,5.0,5.63265306122449,2.87730977905158,0.0842761415819822,0.1030203374406121,0.1386328125,0.1437870779455818,0.0769230769230769,0.1379636417833819
377,46.0,6.260869565217392,1.5696394859782383,0.0217391304347826,0.0632526280743469,868.7619047619046,1020.5061756250944,0.5,0.0307437730950672,45.0,4.5,0.0885826771653543,4.5,3.5668224265054493,4.5,2.41522945769824,5.34065934065934,1.9732645270649585,0.1040753468707293,0.1109628519411762,0.1055112092391304,0.0795363928608315,0.1,0.190193283278307
378,10.0,3.6,0.966091783079296,0.1,0.161380946873283,37.46666666666667,15.630928504920169,0.5,0.0,9.0,4.5,0.0625,1.8,0.8366600265340756,9.0,,2.8421052631578947,1.344253526630914,0.19706908487134,0.1218475805876502,0.30625,0.1110242716206185,0.5,0.7071067811865476
379,162.0,8.549382716049383,1.8751479250494936,0.0061728395061728,0.0069290211001407,12193.664646464646,12959.579849724503,0.5,0.130945700219731,161.0,32.2,0.1572265625,13.416666666666666,9.866917482479552,32.2,54.68272121977837,7.578947368421052,2.288736152167818,0.0979313326517657,0.0799798431186642,0.0385320216049382,0.0448242047112834,0.2,0.3442570562437906
380,14.0,5.285714285714286,2.30145677706606,0.0714285714285714,0.0437875950453262,214.59682539682535,270.507933028778,0.5,0.0,13.0,6.5,0.2708333333333333,1.4444444444444444,0.7264831572567789,13.0,,4.518518518518518,2.407845675644682,0.099659122349562,0.1258827116355687,0.1827566964285714,0.1413237894015264,0.5,0.7071067811865476
382,8.0,3.875,1.5526475085202969,0.125,0.1325154641504854,37.6,15.746564251108422,0.5,0.0,7.0,1.1666666666666667,0.1842105263157894,1.4,0.5477225575051661,1.75,0.957427107756338,3.2,1.6561573424216502,0.1982571263019675,0.1129138820558696,0.265625,0.1503344485757387,0.1666666666666666,0.2220095592777751
383,18.0,5.0,1.6087993330796877,0.0555555555555555,0.1375461758839929,157.0095238095238,108.6368400921625,0.5,0.1571348402636772,17.0,0.8947368421052632,0.0073593073593073,2.4285714285714284,0.7867957924694432,1.7,0.8232726023485646,4.171428571428572,1.886261697982894,0.1403865772408727,0.0988981686846959,0.1909722222222222,0.1378979405716013,0.0526315789473684,0.1368898856659029
384,203.0,9.492610837438423,2.4663466751574457,0.0049261083743842,0.0060433145669366,42168.244999445,69793.00839219138,0.5,0.0243829924547085,202.0,5.611111111111111,0.3506944444444444,13.466666666666669,9.941735021518893,5.611111111111111,4.086757553560928,8.518518518518519,2.795466233590797,0.0718817193992697,0.0891614272154336,0.0308822857335283,0.0427162044252763,0.0277777777777777,0.0192442197435125
385,15.0,5.0,1.6035674514745464,0.0666666666666666,0.178752676219846,125.77142857142856,76.59565562511622,0.5,0.1414213562373094,14.0,0.7368421052631579,0.0838323353293413,2.0,1.0,1.4,0.6992058987801011,4.206896551724138,1.820112051982899,0.1350237843107785,0.1177229619177013,0.178125,0.126876264508125,0.0526315789473684,0.1559015903217407
386,5.0,2.8,1.3038404810405295,0.2,0.1879162047296613,14.666666666666668,5.055250296034367,0.5,0.1414213562373094,4.0,0.3333333333333333,0.1,1.0,0.0,4.0,,2.2222222222222223,1.3944333775567928,0.1982571263019675,0.1129138820558696,0.375,0.125,0.0833333333333333,0.2886751345948128
389,13.0,5.230769230769231,2.047512562185564,0.0769230769230769,0.0570042966905595,147.8857142857143,131.5731661467741,0.5,0.054392829322042,12.0,1.0,0.3529411764705882,1.5,0.7559289460184544,1.7142857142857142,1.1126972805283737,4.48,2.143206320757135,0.1141671813039792,0.1270537863660246,0.1748798076923076,0.1564952002341097,0.0833333333333333,0.121250789125938
390,4.0,2.25,0.957427107756338,0.25,0.267581763205193,9.333333333333332,1.539600717839002,0.5,0.3535533905932738,3.0,0.0535714285714285,0.06,1.0,0.0,1.0,0.0,1.7142857142857142,1.1126972805283737,0.2580005327400437,0.0827512023051006,0.4375,0.0721687836487032,0.0178571428571428,0.1142370270498454
391,14.0,5.285714285714286,1.8575654633281296,0.0714285714285714,0.1207433553749409,143.00952380952378,84.94800363235926,0.5,0.101015254455221,13.0,1.181818181818182,0.1397849462365591,1.8571428571428568,0.8997354108424372,2.1666666666666665,2.041241452319315,4.518518518518518,1.9878548617962408,0.1336516482138641,0.1247675870933219,0.1651785714285714,0.1521350315436987,0.0909090909090909,0.22220128832426
392,14.0,5.428571428571429,2.064881658530644,0.0714285714285714,0.0764804836019729,173.7904761904762,140.49081937859972,0.5,0.0,13.0,6.5,0.1477272727272727,1.625,0.7440238091428449,6.5,2.1213203435596424,4.666666666666667,2.166173513896726,0.1142376726870596,0.126550911180096,0.1635044642857142,0.1555110013891503,0.5,0.5353893515802185
393,57.0,7.280701754385965,1.9708082638939235,0.0175438596491228,0.0214330971673912,2109.37316017316,2283.078622043184,0.5,0.111648439134718,56.0,5.6,0.3809523809523809,5.090909090909091,3.300137738172316,6.222222222222222,7.0494286608522,6.353982300884955,2.2987588032236506,0.0887102653331349,0.0764708835511745,0.0768743146929824,0.0920746386078922,0.1,0.1469810007403616
394,13.0,4.307692307692308,1.4366984945013914,0.0769230769230769,0.1223425523505461,76.13333333333333,46.81316687207342,0.5,0.054392829322042,12.0,3.0,0.2033898305084746,2.0,0.6324555320336759,6.0,1.4142135623730951,3.52,1.710750322714179,0.1596206819789216,0.1246028328559937,0.2451923076923076,0.1414018782969216,0.25,0.4001058493183205
395,17.0,5.588235294117647,2.3994484660389084,0.0588235294117647,0.0940846223908752,295.81587301587297,312.7429653218065,0.5,0.2079725827019257,16.0,1.7777777777777777,0.1495327102803738,1.7777777777777777,0.6666666666666666,2.6666666666666665,3.2041639575194445,4.787878787878788,2.534235286008086,0.1052704811899185,0.1504244238042317,0.1831341911764706,0.1693576319777747,0.1111111111111111,0.291423844853792
396,4.0,2.25,0.957427107756338,0.2499999999999999,0.1615893285805443,9.333333333333332,1.539600717839002,0.5,0.0,3.0,1.5,0.05,1.0,0.0,3.0,,1.7142857142857142,1.1126972805283737,0.2580005327400437,0.0827512023051006,0.4375,0.0721687836487032,0.5,0.7071067811865476
397,16.0,6.375,3.5378901433858383,0.0625,0.0668977476599572,1116.823088023088,1870.6097548310647,0.5,0.0883883476483184,15.0,5.0,0.4166666666666667,1.25,0.4522670168666454,5.0,2.0,5.612903225806452,3.565365052415986,0.071821073742738,0.1186664533553275,0.179656982421875,0.180729020271645,0.3333333333333333,0.1431183269814205
398,16.0,4.3125,1.01447851956888,0.0625,0.0606786793176184,84.0,41.27048986059329,0.5,0.0,15.0,7.5,0.3947368421052631,2.5,1.378404875209022,7.5,2.1213203435596424,3.4838709677419355,1.4576457672547534,0.1939961320963008,0.1394975651757369,0.232421875,0.1001098029977584,0.5,0.0008792068443324
399,6.0,2.6666666666666665,0.5163977794943222,0.1666666666666666,0.1756103706151026,14.666666666666666,2.065591117977289,0.5,0.0,5.0,0.0657894736842105,0.119047619047619,1.6666666666666667,0.5773502691896257,1.0,0.0,2.0,1.0,0.3535533905932737,0.0,0.4166666666666667,0.0645497224367902,0.0131578947368421,0.0622675746817523
400,7.0,3.0,0.816496580927726,0.1428571428571428,0.2124159065200616,20.0,5.849976258261415,0.5,0.101015254455221,6.0,0.5454545454545454,0.1666666666666666,1.5,0.5773502691896257,2.0,1.7320508075688772,2.3076923076923075,1.1821319289469756,0.2524478085859489,0.1236233060195861,0.375,0.1020620726159657,0.0909090909090909,0.2731374101223641
401,3.0,1.6666666666666667,0.5773502691896257,0.3333333333333333,0.2777777777777778,6.0,0.0,0.5,0.2357022603955158,2.0,0.1818181818181818,0.0555555555555555,1.0,0.0,1.0,0.0,1.2,0.8366600265340756,0.3535533905932737,0.0,0.5,0.0,0.0909090909090909,0.2392396738029372
402,9.0,4.222222222222222,2.10818510677892,0.1111111111111111,0.058036480751014,66.3047619047619,61.21517085541086,0.5,0.0785674201318386,8.0,4.0,0.2162162162162162,1.1428571428571428,0.3779644730092273,4.0,4.242640687119285,3.5294117647058822,2.1828206253269964,0.1136536884871362,0.1670358333675361,0.2760416666666667,0.1957417158807429,0.5,0.4439199536413403
403,31.0,10.290322580645162,5.751484146937477,0.032258064516129,0.0254624909733743,177130.27984935607,425293.7892816234,0.5,0.0228098961673079,30.0,15.0,0.2631578947368421,1.5,0.6069769786668839,15.0,2.8284271247461903,9.475409836065571,5.740518435870432,0.0498299591605586,0.1002141678860322,0.0990152051371912,0.1497363169520012,0.5,0.2964168671186005
404,12.0,4.583333333333333,1.6764862244009229,0.0833333333333333,0.1019703097023602,87.1047619047619,67.51810623188705,0.5,0.1178511301977579,11.0,2.2,0.1774193548387097,1.5714285714285714,0.7867957924694432,2.2,0.8366600265340756,3.8260869565217392,1.8501148345942668,0.1328613305114197,0.1300892807515223,0.2122395833333333,0.1307634945271308,0.2,0.2122483904540651
405,6.0,2.833333333333333,0.983192080250175,0.1666666666666666,0.2051472841123251,16.666666666666668,5.887840577551898,0.5,0.0,5.0,0.7142857142857143,0.1063829787234042,1.25,0.5,1.25,0.5,2.1818181818181817,1.250454462839956,0.2250678929757294,0.1912918265893657,0.3958333333333333,0.1228990100312718,0.1428571428571428,0.2512257535423527
406,41.0,6.7073170731707314,2.1936716075910767,0.024390243902439,0.0184833111570387,1348.6430014430014,1821.7005652008347,0.5,0.1207255480074593,40.0,13.333333333333334,0.3333333333333333,3.636363636363636,2.013590190318143,20.0,26.87005768508881,5.802469135802469,2.4668793702085425,0.0934857863464011,0.1059446100845322,0.1057783917682926,0.1049371251875777,0.3333333333333333,0.4459187320197526
407,18.0,5.388888888888889,1.9444911292248124,0.0555555555555555,0.0580173514726019,216.49523809523805,173.3847737256763,0.5,0.0785674201318386,17.0,2.125,0.2833333333333333,2.125,0.8345229603962802,2.4285714285714284,1.618347187425374,4.571428571428571,2.145936163264584,0.1143070235174018,0.1260757159389134,0.1749131944444444,0.1548452220857918,0.125,0.1042943342420285
408,21.0,5.333333333333333,1.7416467303484175,0.0476190476190476,0.0692795259712174,233.96190476190475,192.22128517984288,0.5,0.0336717514850737,20.0,1.6666666666666667,0.2298850574712643,2.5,1.0690449676496976,2.2222222222222223,1.3944333775567928,4.487804878048781,2.0139755611664234,0.1215863882453049,0.0995913269251256,0.1707589285714285,0.1318967906844481,0.0833333333333333,0.0924769210228692
409,3.0,1.6666666666666667,0.5773502691896257,0.3333333333333333,0.3122589773477143,6.0,0.0,0.5,0.2357022603955158,2.0,0.1428571428571428,0.0476190476190476,1.0,0.0,1.0,0.0,1.2,0.8366600265340756,0.3535533905932737,0.0,0.5,0.0,0.0714285714285714,0.2163635524139562
410,10.0,4.6,1.9550504398153568,0.1,0.1232696747200961,78.43809523809524,60.56575794560257,0.5,0.0,9.0,3.0,0.1914893617021276,1.2857142857142858,0.4879500364742666,3.0,1.7320508075688772,3.8947368421052633,2.024701263070274,0.1328613305114197,0.1300892807515223,0.2171875,0.1637439036184927,0.3333333333333333,0.3640319719695481
411,29.0,5.827586206896552,1.6917650444187695,0.0344827586206896,0.0470791321894218,399.39047619047614,279.970143070096,0.5,0.1706809471829597,28.0,1.3333333333333333,0.3111111111111111,3.5,1.6903085094570331,1.75,0.9309493362512627,4.947368421052632,2.012647977093672,0.1334904782143633,0.1259299851995722,0.1384698275862069,0.1193238409691455,0.0476190476190476,0.0555535128131338
412,4.0,2.25,0.957427107756338,0.25,0.2921474438407259,9.333333333333332,1.539600717839002,0.5,0.3535533905932738,3.0,0.5,0.0422535211267605,1.0,0.0,1.5,0.7071067811865476,1.7142857142857142,1.1126972805283737,0.2580005327400437,0.0827512023051006,0.4375,0.0721687836487032,0.1666666666666666,0.4027869611757201
413,20.0,6.65,3.2488864489074927,0.05,0.0307729162714049,1303.4008658008656,2133.529746045538,0.5,0.0707106781186547,19.0,6.333333333333333,0.3114754098360656,1.5833333333333333,0.6685579234215214,9.5,12.020815280171307,5.846153846153846,3.320894470014315,0.0798556222987518,0.1178797560340102,0.1500732421875,0.1667758055189784,0.3333333333333333,0.4980466269941596
414,746.0,17.115281501340483,5.776379325197583,0.0013404825737265,0.0012140831489017,2291557601.0946326,14552304638.47029,0.5,0.0075829145435554,745.0,248.33333333333331,0.3420569329660238,22.57575757575757,17.358409890868288,248.33333333333331,39.06831623366092,16.12743125419182,5.928533441437604,0.0281353200436544,0.0612380339801837,0.0072273749376874,0.0308174971197758,0.3333333333333333,0.0535625875546129
415,46.0,9.565217391304348,4.3596746765124745,0.0217391304347826,0.0178019159800395,42948.70429178665,84893.27527566023,0.5,0.0,45.0,15.0,0.45,2.647058823529412,0.931475742477242,15.0,2.0,8.68131868131868,4.446919335347963,0.0527520628385072,0.0895776391455297,0.0766100676163383,0.1245613956631451,0.3333333333333333,0.0278040320118346
416,9.0,4.0,1.7320508075688772,0.1111111111111111,0.1362462263258479,49.2,31.91300675273328,0.5,0.0785674201318386,8.0,2.6666666666666665,0.1538461538461538,1.3333333333333333,0.5163977794943223,2.6666666666666665,0.5773502691896258,3.294117647058824,1.862951484954484,0.1697525395789413,0.1874407945445737,0.28125,0.1835521894448551,0.3333333333333333,0.3315594270576605
417,38.0,6.684210526315789,2.144827381171114,0.0263157894736842,0.0496529511112704,1179.7604617604618,1630.259652703423,0.5,0.0,37.0,18.5,0.1622807017543859,3.363636363636364,1.9632996344280853,18.5,9.192388155425116,5.786666666666667,2.41220619739249,0.0869736206918201,0.0881397534104819,0.1056486430921052,0.1114862827529535,0.5,0.4674563086970662
418,70.0,7.528571428571428,2.2245105540250742,0.0142857142857142,0.059706973844759,3915.395093795095,5398.765773111939,0.5,0.0202030508910441,69.0,1.7692307692307692,0.0596885813148788,5.75,3.840572873934304,2.3793103448275863,3.668532142263132,6.589928057553957,2.536152939772603,0.0869336442959144,0.0898790862613654,0.0713657924107142,0.0778386553780864,0.0256410256410256,0.1224122273469545
419,19.0,4.894736842105263,1.2864566686188532,0.0526315789473684,0.1595120098208004,137.73333333333332,63.15411680275327,0.5,0.334945317404154,18.0,0.4736842105263157,0.0557275541795665,3.0,1.4142135623730951,1.2,0.4140393356054125,4.054054054054054,1.6490055243143422,0.1677025968113318,0.0880620837945437,0.1875,0.1254332768624197,0.0263157894736842,0.0460105685138138
420,14.0,5.071428571428571,1.8171950369175571,0.0714285714285714,0.2511401169566953,131.4095238095238,89.35951723864292,0.5,0.3030457633656632,13.0,0.2888888888888888,0.0121951219512195,1.8571428571428568,0.6900655593423541,1.181818181818182,0.4045199174779452,4.296296296296297,1.977076606718088,0.1332356597885714,0.1274951764013882,0.1808035714285714,0.1423128259116375,0.0222222222222222,0.0511536658399082
421,22.0,4.909090909090909,1.1916012000302032,0.0454545454545454,0.0894741089851868,162.7047619047619,98.6637284077334,0.5,0.128564869306645,21.0,0.35,0.1009615384615384,3.0,1.7320508075688772,1.2352941176470589,0.5622957145383871,4.046511627906977,1.6176627521283529,0.1636482383700205,0.1162806792772314,0.1839488636363636,0.1001860502085259,0.0166666666666666,0.0411191889476023
422,26.0,6.730769230769231,2.3758399324481823,0.0384615384615384,0.1113019596715962,840.0317460317461,915.6415212266786,0.5,0.054392829322042,25.0,0.18796992481203,0.0366032210834553,2.5,1.1785113019775793,1.0869565217391304,0.2881040655200304,5.882352941176471,2.5428099325236984,0.0901043840829408,0.1142474603543338,0.1075721153846153,0.1229233296895717,0.0075187969924812,0.0305608780725999
423,440.0,11.438636363636364,3.656785492863357,0.0022727272727272,0.0047039877971073,4432462.144928265,26056542.897656437,0.5,0.0160706086633306,439.0,73.16666666666667,0.1412938525909237,18.291666666666668,17.98665971035845,73.16666666666667,22.012875020466243,10.452787258248009,3.8984534447736494,0.042643006875943,0.0654359138510119,0.0161550437862222,0.0268720013378041,0.1666666666666666,0.1141623221623093
424,301.0,15.471760797342192,6.969220417133567,0.0033222591362126,0.0142979872962009,1974290537.5664096,13522288019.842106,0.5,0.0023491919640748,300.0,5.2631578947368425,0.0652032166920234,8.823529411764707,6.012464770817443,5.882352941176471,5.757246073683248,14.499168053244592,7.079577386636698,0.0270649983927408,0.0622370492556311,0.01667787268583,0.0482724804553454,0.0175438596491228,0.0487747208908156
425,60.0,7.85,2.962048077523274,0.0166666666666666,0.0328500207346076,9557.339993339992,25212.288134434257,0.5,0.2121320343559642,59.0,1.3409090909090908,0.2209737827715356,3.933333333333333,2.6040261866871424,1.7878787878787878,0.9923953268977465,6.92436974789916,3.18140695840838,0.0658395064318613,0.0928103485230824,0.0786692301432291,0.0882481281874016,0.0227272727272727,0.0307472657642596
426,30.0,6.033333333333333,1.7904600320690718,0.0333333333333333,0.0650202480414844,495.4730158730159,439.4167764638149,0.5,0.1414213562373094,29.0,0.6590909090909091,0.0830945558739255,3.2222222222222223,1.7159383568311668,1.380952380952381,0.6690433824641326,5.152542372881356,2.0911435522058746,0.1094413993609147,0.0826248655838745,0.1279947916666666,0.1197257146815859,0.0227272727272727,0.0388394656602799
427,11.0,3.727272727272727,0.9045340337332908,0.0909090909090909,0.2412841581710243,42.8,15.83481396585806,0.5,0.0642824346533224,10.0,0.0157480314960629,0.0188323917137476,2.0,1.0,1.25,0.4629100498862757,2.952380952380953,1.3219754338182867,0.2027194882470373,0.100554838041136,0.2897727272727273,0.104667357288785,0.0015748031496062,0.0232018219088572
428,98.0,11.79591836734694,8.694066211631728,0.010204081632653,0.0414426756529449,5842791151.795634,28581433862.33447,0.5,0.2597535114562827,97.0,0.0279942279942279,0.0304075235109717,2.6944444444444446,3.6941609868582335,1.1022727272727273,0.5475078906117533,10.861538461538462,8.760637580496756,0.0252006362428048,0.0632544417462083,0.0526646205354173,0.0705625555920979,0.0002886002886002,0.0083166734313584
429,5.0,2.8,1.3038404810405295,0.2,0.4031343610006354,14.666666666666668,5.055250296034367,0.5,0.4242640687119285,4.0,0.0165289256198347,0.0526315789473684,1.0,0.0,1.0,0.0,2.2222222222222223,1.3944333775567928,0.1982571263019675,0.1129138820558696,0.375,0.125,0.0041322314049586,0.0333460016071405
433,40.0,7.35,2.154899010067466,0.025,0.0751528026490342,1608.0571428571427,1546.629774466731,0.5,0.0,39.0,4.333333333333333,0.0410526315789473,3.9,2.1832697191750423,4.333333333333333,1.414213562373095,6.455696202531645,2.400841029746368,0.0913632360860523,0.1063236120975064,0.076806640625,0.099693677698692,0.1111111111111111,0.1689208161743786
434,99.0,9.686868686868689,3.454209099488488,0.0101010101010101,0.0280404572692251,50537.22026470261,121157.105315927,0.5,0.0499974491748064,98.0,4.260869565217392,0.1568,5.764705882352941,3.2312809334052397,5.764705882352941,8.295551607372968,8.741116751269036,3.65460078664811,0.0574113887759098,0.0864450860517528,0.0485295767735953,0.0774286193008895,0.0434782608695652,0.0643343591620989
435,29.0,5.551724137931035,1.2979711337465902,0.0344827586206896,0.0420059015323656,299.4857142857143,162.49754116402423,0.5,0.0243829924547085,28.0,4.666666666666667,0.0448,4.0,2.160246899469287,5.6,4.505552130427524,4.666666666666667,1.7147816742886512,0.1456996772511138,0.059978673922765,0.1400862068965517,0.1032638032511113,0.1666666666666666,0.2002385281380046
436,43.0,7.093023255813954,2.7500125842861167,0.0232558139534883,0.033469289435915,3094.624575424575,6119.630753096201,0.5,0.049333031245573,42.0,6.0,0.2781456953642384,3.230769230769231,1.9215378456610452,7.0,8.221921916437786,6.188235294117647,2.966054448521915,0.0764632036341664,0.1037819606811126,0.1033055505087209,0.1009921359086025,0.1428571428571428,0.157326865800126
437,14.0,4.428571428571429,1.5045717874984443,0.0714285714285714,0.1260093558167716,92.43809523809524,76.12693724215217,0.5,0.101015254455221,13.0,0.1048387096774193,0.0541666666666666,1.8571428571428568,0.8997354108424372,1.4444444444444444,0.5270462766947299,3.6296296296296298,1.779112746635852,0.138062953442013,0.1147448662333006,0.2354910714285714,0.1340215451096257,0.0080645161290322,0.06033083086696
438,73.0,7.602739726027397,2.119615570670234,0.0136986301369863,0.0306573519056294,3944.4871572871575,5455.500806469463,0.5,0.0096863942628294,72.0,2.6666666666666665,0.0751565762004175,6.0,4.410730716621165,3.0,2.1869176243407464,6.662068965517242,2.447279355776681,0.0878504855987643,0.0841025706632503,0.0677105629280822,0.0796136407743772,0.037037037037037,0.0372419001188921
439,2.0,1.0,0.0,0.5,0.1889216590956424,4.0,0.0,0.5,0.0,1.0,0.3333333333333333,0.0076335877862595,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.3333333333333333,0.5773502691896258
440,42.0,7.166666666666667,2.4486598292432524,0.0238095238095238,0.0416643249875872,1889.5526695526696,2296.6659509710144,0.5,0.0673435029701474,41.0,0.6833333333333333,0.2204301075268817,3.727272727272727,1.6787441193290351,2.1578947368421053,1.2588865404147536,6.265060240963855,2.682755851683378,0.0882392857018752,0.1252647361969541,0.0984002976190476,0.1147716699497475,0.0166666666666666,0.0351505770900749
442,29.0,5.689655172413793,1.583473764405832,0.0344827586206896,0.087563427224658,365.1809523809524,275.85483278759284,0.5,0.0243829924547085,28.0,1.5555555555555556,0.0330969267139479,3.5,1.6903085094570331,2.0,1.7541160386140584,4.807017543859649,1.931307814587493,0.1341396042610092,0.1229052167062183,0.1417025862068965,0.1119110509740938,0.0555555555555555,0.087629389933872
443,40.0,7.325,2.6831621222652524,0.025,0.0280948360742936,2249.465512265512,2613.765785384037,0.5,0.1060660171779821,39.0,3.0,0.2846715328467153,3.5454545454545454,1.3684762594679063,3.5454545454545454,4.203894298472225,6.430379746835443,2.885345574573825,0.0861422773722119,0.0942075637409901,0.0980712890625,0.1154491665814229,0.0769230769230769,0.0959907223910237
444,9.0,4.0,1.7320508075688772,0.1111111111111111,0.1362462263258479,49.2,31.91300675273328,0.5,0.0785674201318386,8.0,2.6666666666666665,0.1538461538461538,1.3333333333333333,0.5163977794943223,2.6666666666666665,1.5275252316519468,3.294117647058824,1.862951484954484,0.1697525395789413,0.1874407945445737,0.28125,0.1835521894448551,0.3333333333333333,0.3945776783387457
445,28.0,4.964285714285714,0.6372477195601849,0.0357142857142857,0.034194992510422,185.3333333333333,54.60653121219848,0.5,0.0,27.0,13.5,0.0710526315789473,4.5,3.8340579025361623,13.5,4.949747468305833,4.072727272727272,1.3313115985337811,0.1860966778269205,0.1522497020345809,0.1651785714285714,0.0569637984918872,0.5000000000000001,0.5983404043127839
446,10.0,4.2,1.5491933384829668,0.1,0.2140111708532991,55.86666666666666,31.36688510964201,0.5,0.282842712474619,9.0,0.1384615384615384,0.140625,1.5,0.5477225575051661,1.2857142857142858,0.7559289460184545,3.473684210526316,1.71167302993402,0.1593669969192894,0.1264881874253304,0.240625,0.1366530099883968,0.0153846153846153,0.0675698607560173
447,34.0,7.205882352941177,2.8791771948028977,0.0294117647058823,0.0341658313083297,2638.5212565212564,5267.578495786654,0.5,0.0415945165403851,33.0,11.0,0.2972972972972973,2.5384615384615383,1.2659242088545837,11.0,1.0,6.328358208955224,3.047045562117669,0.0711089244151779,0.0951423137340934,0.1080465877757353,0.1290086203631461,0.3333333333333333,0.1908204715317025
448,36.0,6.888888888888889,2.2649853708487235,0.0277777777777777,0.0239052581436786,1539.5278499278502,2899.396438676011,0.5,0.0,35.0,17.5,0.3977272727272727,2.9166666666666665,2.3143164446679734,17.5,14.849242404917495,6.0,2.501428163498376,0.0747281873269324,0.1022221032716929,0.0987277560763889,0.1223795090507721,0.4999999999999999,0.4737444989631528
449,19.0,5.526315789473684,2.064741604835056,0.0526315789473684,0.1045219660829172,281.168253968254,316.0350864357605,0.5,0.0372161463782393,18.0,4.5,0.0557275541795665,2.0,0.8660254037844386,4.5,1.7320508075688772,4.702702702702703,2.2591156684870306,0.1014225679227333,0.116384794628937,0.1683799342105263,0.1506294028910577,0.25,0.3343308235357152
450,14.0,4.642857142857143,1.6458405781822274,0.0714285714285714,0.0780810033423268,104.03809523809524,77.45990400017759,0.5,0.101015254455221,13.0,2.6,0.1780821917808219,1.8571428571428568,0.6900655593423541,3.25,1.5,3.851851851851852,1.8750118708076269,0.1331810568070131,0.1278983934665907,0.2198660714285714,0.1506464293269377,0.1999999999999999,0.1424149848138871
451,23.0,5.956521739130435,2.285890732884612,0.0434782608695652,0.1272798269981911,504.0317460317461,659.8838883334981,0.5,0.2766939578556055,22.0,0.7096774193548387,0.1692307692307692,2.2,0.9189365834726816,1.1,0.3077935056255462,5.111111111111111,2.4792064549901136,0.0937078464721889,0.1041296312029089,0.1510699728260869,0.1429347490360994,0.032258064516129,0.0627967833667137
